,camera_cut,drift_1,drift_2,drift_3,drift_4,drift_5,drift_6,drift_7,drift_8,drift_9,drift_10,drift_11,drift_12,drift_13,drift_14,drift_15,drift_16,drift_17,drift_18,constant
148,0.9999999999999998,0.05785103022459523,0.03373558427474425,0.000698118941083043,-0.03252397727591552,-0.05714448671347416,-0.0666520455649897,-0.05853219836186536,-0.034932393731338586,-0.002094050605208553,0.03129810418572608,0.05641287774183764,0.06660818867325723,0.05918769234242675,0.03611388068551595,0.0034890637495295102,-0.030058502712628766,-0.05565652421756045,-0.06653511522855143,1.0
150,0.9999999999999998,0.057618320130246974,0.03292945777228206,-0.0006981189410830646,-0.03413619099137145,-0.05830798047595973,-0.0666520455649897,-0.056903386485021815,-0.03170828060468499,0.0020940506052085878,0.03532795094888036,0.05897206501433895,0.06660818867325721,0.056163493133809805,0.03047319513724623,-0.0034890637495296473,-0.0365042148995034,-0.05961028245595788,-0.06653511522855143,1.0
152,0.9999999999999998,0.05738280180026291,0.03211691160678102,-0.002094050605208537,-0.0357217863319331,-0.05940043494589119,-0.06653511522855143,-0.05513870495163747,-0.028385286104338197,0.006273887554567574,0.03918568348616486,0.061183641712265396,0.06614098008763186,0.05267700082504604,0.02454163684564525,-0.010428964336015312,-0.04249493264991261,-0.06272538459694836,-0.06548581671524593,1.0
154,0.9999999999999998,0.057144486713474156,0.03129810418572606,-0.0034890637495295744,-0.03727952689804978,-0.06042051913577666,-0.06630145969121823,-0.053242367336486206,-0.024973772894394154,0.010428964336015378,0.04285250731243595,0.06303457170662112,0.06520984004892039,0.04875691344127807,0.018375823721133323,-0.01725460300683468,-0.047955986689243384,-0.06495800431901567,-0.06340376775301024,1.0
156,0.9999999999999998,0.05690338648502183,0.030473195137246282,-0.0048825464751754335,-0.038808198010485954,-0.06136699023016269,-0.06595148886419921,-0.05121890157290157,-0.021484379682034083,0.014542882759769468,0.046310558030599816,0.06451394469879808,0.06382129983547116,0.04443549801663017,0.012034609683370702,-0.023891196636353352,-0.052819309557012695,-0.06627673093148768,-0.060321803497734666,1.0
158,0.9999999999999998,0.056659512865790934,0.029642345278995168,-0.00627388755456761,-0.04030660765749165,-0.062238695099813446,-0.06548581671524592,-0.04907313914131563,-0.01792798804101772,0.018599407069281947,0.049542988365159614,0.06561304053128279,0.06198509905921678,0.03974832499770775,0.005578522888821061,-0.03026603331596982,-0.05702428401070043,-0.06666301129103414,-0.056288528366801004,1.0
160,0.9999999999999998,0.0564128777418376,0.02880571658679882,-0.007662476699524432,-0.04177358742429737,-0.06303457170662112,-0.06490526019154402,-0.04681020353301083,-0.014315688477804215,0.022582528016352736,0.05253405024044813,0.06632538058858588,0.05971411734929421,0.03473397545603842,-0.0009308120226096656,-0.036309269001001766,-0.060518498568860574,-0.06611141082553935,-0.05136754951838598,1.0
162,0.9999999999999998,0.05616349313380984,0.027963472163078474,-0.00904770482895362,-0.04320799340420872,-0.06375365039753571,-0.06421083778651054,-0.044435498016630166,-0.01065874584612232,0.026476526042318715,0.05526917150366945,0.0666467659854122,0.057024284010700456,0.029433723519449694,-0.007431262147088355,-0.04195469273665583,-0.06325840077629977,-0.06462968999300926,-0.04563647372857923,1.0
164,0.9999999999999998,0.0559113711963616,0.027115776205053347,-0.010428964336015388,-0.044608707090590546,-0.06439505508593789,-0.06340376775301024,-0.04195469273665581,-0.0069685642178435574,0.030266033315969776,0.05773502691896259,0.06657530231697159,0.05393446629166317,0.02389119663635333,-0.013860779387850679,-0.047140452079103196,-0.06520984004892037,-0.062238695099813446,-0.0391856834861649,1.0
166,0.9999999999999998,0.055656524217560434,0.026262793972730073,-0.011805649354638884,-0.04597463624904465,-0.06495800431901569,-0.06248546596612611,-0.03937371117466169,-0.003256651319707538,0.0339360943833581,0.059919603086611144,0.06611141082553935,0.05046633704345043,0.018152016469371625,-0.02015799271669631,-0.051809730763798106,-0.06634849333212207,-0.058972065014338944,-0.03211691160678098,1.0
168,0.9999999999999998,0.05539896461828855,0.025404691756684934,-0.013177156025275076,-0.047304715769101405,-0.06544181222984427,-0.06145754343923337,-0.036698716005666335,0.0004654173531974548,0.03747222519014204,0.061812256971119174,0.06525782591744567,0.046644222700891025,0.012263423374181306,-0.026262793972730143,-0.0559113711963616,-0.06666016826728695,-0.05487575790229608,-0.024541636845645202,1.0
170,0.9999999999999998,0.05513870495163745,0.02454163684564519,-0.014542882759769504,-0.048597908494760776,-0.06584588937300918,-0.06032180349773463,-0.033936094383358074,0.004186034635287581,0.040860470243531795,0.06340376775301025,0.06401957904512952,0.042494932649912644,0.006273887554567606,-0.03211691160678104,-0.05940043494589121,-0.06614098008763185,-0.050007404642030594,-0.016579325810990253,1.0
172,0.9999999999999998,0.054875757902296124,0.023673797493875794,-0.01590223050523873,-0.04985320603323547,-0.06616974344275481,-0.05908023861541431,-0.03109244268932604,0.00789359788710009,0.04408745768824346,0.06468638175173311,0.062403969049264874,0.0380475711789621,0.00023271009434819553,-0.03766446689499594,-0.06223869509981348,-0.06479740003856974,-0.04443549801663014,-0.008355548904286931,1.0
174,0.9999999999999998,0.05461013628593279,0.022801342888377922,-0.017254603006834707,-0.05106962954126519,-0.06641297987278304,-0.05773502691896259,-0.028174550782713328,0.011576545177795331,0.047140452079103154,0.06565385020081387,0.06042051913577668,0.03333333333333337,-0.005810382849843851,-0.042852507312435895,-0.06439505508593789,-0.06264617471906057,-0.03823842909006982,-2.857509198010491e-17,1.0
176,0.9999999999999998,0.05434185304857028,0.02192444311590555,-0.018599407069281943,-0.05224623048838931,-0.06657530231697159,-0.05628852836680101,-0.02518938578789781,0.015223391340710362,0.05000740464203061,0.06630145969121821,0.05808092074134597,0.028385286104338204,-0.011805649354638839,-0.047631511975520215,-0.06584588937300917,-0.05971411734929421,-0.0315033843246036,0.008355548904286875,1.0
178,0.9999999999999998,0.05407092126595511,0.021043269129806832,-0.01993605281707244,-0.053382091396582225,-0.06665651301042608,-0.05474328060891361,-0.02214407545891358,0.01882276378952508,0.05267700082504602,0.06662605513460639,0.05539896461828857,0.023238136488121036,-0.017703741165787185,-0.0519558643287649,-0.06657530231697159,-0.05603777356637897,-0.02432511895584133,0.016579325810990315,1.0
180,0.9999999999999998,0.053797354142920126,0.020157992716696306,-0.021263953953204663,-0.054476326555675234,-0.06665651301042608,-0.05310199453494643,-0.019045891160331566,0.022363437983350325,0.05513870495163744,0.06662605513460639,0.05239045954502679,0.01792798804101773,-0.023456109893646816,-0.05578428756393078,-0.06657530231697159,-0.05166296591361198,-0.01680462388287428,0.024541636845645146,1.0
182,0.9999999999999998,0.05352116501274097,0.019268786462964774,-0.022582528016352757,-0.05552808271400663,-0.06657530231697159,-0.05136754951838595,-0.015902230505238743,0.025834372430140192,0.057382801800262916,0.06630145969121821,0.049073139141315635,0.012492087639048317,-0.029015406624821837,-0.05908023861541429,-0.06584588937300917,-0.04664422270089104,-0.00904770482895368,0.03211691160678103,1.0
184,0.9999999999999998,0.053242367336486185,0.018375823721133278,-0.023891196636353352,-0.05653653974376173,-0.06641297987278304,-0.049542988365159614,-0.01272059969176964,0.029224743119271826,0.05940043494589119,0.06565385020081388,0.045466557337499894,0.006968564217843564,-0.03433587166067027,-0.06181225697111917,-0.06439505508593789,-0.041044098355043884,-0.0011634937624855238,0.03918568348616485,1.0
186,0.9999999999999998,0.052960974702361205,0.017479278576057647,-0.02518938578789781,-0.05750091128048383,-0.0661697434427548,-0.04763151197552022,-0.009508595580367454,0.032523977275915515,0.06118364171226542,0.0646863817517331,0.04159197311395909,0.0013961613255571233,-0.039373711174661666,-0.06395426496933716,-0.062238695099813446,-0.0349323937313386,0.006737086478863115,0.04563647372857928,1.0
188,0.9999999999999998,0.05267700082504602,0.016579325810990315,-0.02647652604231871,-0.05842044533625757,-0.06584588937300918,-0.04563647372857924,-0.006273887554567597,0.03572178633193312,0.06272538459694836,0.06340376775301024,0.03747222519014202,-0.004186034635287573,-0.04408745768824351,-0.06548581671524592,-0.05940043494589118,-0.02838528610433816,0.01454288275976951,0.051367549518385944,1.0
190,0.9999999999999998,0.05239045954502679,0.015676140873506,-0.027752052817360068,-0.0592944248860865,-0.06544181222984426,-0.04356137359934037,-0.00302419920861692,0.038808198010485975,0.06401957904512955,0.06181225697111914,0.033131597401837014,-0.009738868570827404,-0.048438311398065086,-0.06639229324106469,-0.05591137119636156,-0.02148437968203404,0.022144075458913542,0.05628852836680104,1.0
192,0.9999999999999998,0.05210136482792125,0.014769899841297816,-0.02901540662482185,-0.060122168427007586,-0.06495800431901569,-0.04140985201855399,0.0002327100943482813,0.04177358742429738,0.06506111746258317,0.05991960308661114,0.02859567556020969,-0.01522339134071047,-0.0523904595450268,-0.06666504204702632,-0.05180973076379806,-0.014315688477804175,0.029433723519449756,0.06032180349773464,1.0
194,0.9999999999999998,0.05180973076379806,0.013860779387850615,-0.03026603331596978,-0.06090303050950673,-0.06439505508593787,-0.039185683486164885,0.0034890637495295965,0.04460870709059056,0.0658458893730092,0.05773502691896254,0.02389119663635333,-0.02060113295832981,-0.0559113711963616,-0.06630145969121821,-0.04714045207910314,-0.006968564217843515,0.03630926900100186,0.06340376775301027,1.0
196,0.9999999999999998,0.05151557156649006,0.012948956747998125,-0.031503384324603624,-0.061636402240820884,-0.0637536503975357,-0.03689276994955623,0.006737086478863131,0.04730471576910142,0.06637079764020533,0.05526917150366944,0.019045891160331514,-0.025834372430140296,-0.05897206501433897,-0.06530501663995625,-0.04195469273665577,0.0004654173531974977,0.04267397996566373,0.06548581671524592,1.0
198,0.9999999999999998,0.05121890157290156,0.01203460968337067,-0.032726916907676054,-0.0623217117597343,-0.06303457170662113,-0.03453513395820869,0.00996902289624726,0.04985320603323544,0.06663377069104877,0.05253405024044815,0.0140883197636926,-0.03088640234132411,-0.061547347807532043,-0.06368522414148961,-0.036309269001001815,0.007893597887100015,0.048438311398065,0.06653511522855143,1.0
200,0.9999999999999998,0.05091973524230948,0.011117916447740156,-0.03393609438335809,-0.06295842468249874,-0.06223869509981345,-0.03211691160678102,0.013177156025275067,0.052246230488389306,0.06663377069104877,0.049542988365159635,0.009047704828953673,-0.03572178633193311,-0.0636160219010851,-0.061457543439233375,-0.030266033315969863,0.015223391340710346,0.05352116501274098,0.06653511522855145,1.0
202,0.9999999999999998,0.05061808715565872,0.010199055752269207,-0.03513038636644517,-0.06354604451952979,-0.06136699023016269,-0.02964234527899516,0.01635382572525347,0.05447632655567523,0.06637079764020533,0.04631055803059984,0.003953758238397453,-0.04030660765749166,-0.06516105961907306,-0.058643238191107804,-0.023891196636353397,0.02236343798335031,0.05785103022459523,0.0654858167152459,1.0
204,0.9999999999999998,0.050313972014851466,0.009278206730671031,-0.03630926900100181,-0.0640841130625546,-0.06042051913577667,-0.02711577620505334,0.01949144698151578,0.05653653974376173,0.06584588937300918,0.04285250731243597,-0.001163493762485534,-0.04460870709059056,-0.06616974344275481,-0.055269171503669445,-0.017254603006834728,0.029224743119271812,0.06136699023016268,0.06340376775301025,1.0
206,0.9999999999999998,0.050007404642030635,0.00835554890428695,-0.037472225190142046,-0.06457221074190873,-0.059400434945891194,-0.024541636845645188,0.022582528016352736,0.05842044533625757,0.06506111746258315,0.03918568348616489,-0.006273887554567624,-0.04859790849476078,-0.06663377069104877,-0.05136754951838598,-0.01042896433601536,0.035721786331933104,0.06401957904512952,0.06032180349773462,1.0
208,0.9999999999999998,0.04969839997885748,0.007431262147088364,-0.03861874482284526,-0.06500995695370422,-0.058307980475959725,-0.021924443115905533,0.025619688177320257,0.060122168427007586,0.06401957904512953,0.03532795094888034,-0.01134729994440215,-0.052246230488389334,-0.06654932186158435,-0.04697561399757297,-0.003489063749529637,0.04177358742429737,0.06577147744046463,0.05628852836680101,1.0
210,0.9999999999999998,0.04938697308578333,0.006505526650609964,-0.03974832499770773,-0.06539701035661277,-0.057144486713474156,-0.019268786462964753,0.02859567556020971,0.06163640224082088,0.06272538459694836,0.03129810418572606,-0.016353825725253523,-0.05552808271400665,-0.06591709206980038,-0.04213528684432342,0.0034890637495295796,0.047304715769101405,0.06659803798604765,0.05136754951838591,1.0
212,0.9999999999999998,0.04907313914131562,0.00557852288882103,-0.040860470243531774,-0.06573306913803366,-0.0559113711963616,-0.016579325810990295,0.03150338432460362,0.06295842468249874,0.06118364171226541,0.027115776205053347,-0.02126395395320471,-0.05842044533625759,-0.06474228532730905,-0.036892769949556245,0.010428964336015421,0.052246230488389334,0.06648763181496387,0.045636473728579235,1.0
214,0.9999999999999998,0.04875691344127803,0.004650431582941682,-0.04195469273665584,-0.06601787124943802,-0.05461013628593279,-0.013860779387850596,0.03433587166067028,0.0640841130625546,0.05940043494589117,0.02280134288837791,-0.026048741899284893,-0.060903030509506746,-0.06303457170662112,-0.03129810418572607,0.017254603006834787,0.05653653974376175,0.06544181222984427,0.03918568348616481,1.0
216,0.9999999999999998,0.04843831139806506,0.0037214336662109147,-0.04303051251493005,-0.06625119461070643,-0.053242367336486185,-0.011117916447740121,0.03708637436668701,0.06500995695370422,0.0573828018002629,0.018375823721133267,-0.030679985652256783,-0.06295842468249875,-0.0608080077448182,-0.02540469175668489,0.023891196636353345,0.0601221684270076,0.06347529284947588,0.032116911606780985,1.0
218,0.9999999999999998,0.04811734853989081,0.0027917102486133016,-0.04408745768824347,-0.06643285728330028,-0.05180973076379805,-0.008355548904286915,0.039748324997707724,0.06573306913803366,0.055138704951637425,0.013860779387850602,-0.03513038636644521,-0.06457221074190876,-0.05808092074134591,-0.01926878646296477,0.030266033315969814,0.06295842468249875,0.060615740603137874,0.024541636845645098,1.0
220,0.9999999999999998,0.047794040510032186,0.0018614425815712506,-0.04512506464551073,-0.06656271761213206,-0.05031397201485146,-0.005578522888820993,0.04231536754681787,0.06625119461070643,0.052677000825046005,0.009278206730671004,-0.039373711174661756,-0.06573306913803367,-0.05487575790229608,-0.012948956747998062,0.03630926900100186,0.06500995695370423,0.056903386485021794,0.016579325810990263,1.0
222,0.9999999999999998,0.047468403066066436,0.0009308120226096901,-0.04614287825802711,-0.06664067433602362,-0.04875691344127804,-0.002791710248613325,0.044781372621532686,0.06656271761213206,0.05000740464203067,0.004650431582941714,-0.043384947817723396,-0.06643285728330028,-0.0512189015729016,-0.006505526650609943,0.04195469273665582,0.06625119461070642,0.05239045954502684,0.008355548904287056,1.0
